cafe_name,location_name,full_address,main_food,like,image
스타벅스 강남대로점,강남역,서울특별시 강남구 역삼동 809-10,"초콜릿, 케이크, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201209124905703_photo_e60ebba31261.jpg
아마스빈 강남역1호점,강남역,서울특별시 강남구 역삼동 826-29,"초코쉐이크, 버블티, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210209091442907_photo_541bf57053fa.jpg
평화다방,강남역,서울특별시 강남구 역삼동 819 2층,"카스테라, 바닐라라떼, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200723110359725_photo_23e99d791f87.jpg
에이비 카페 강남1호점,강남역,서울 강남구 역삼동 618-15,"커피, 카페, 카페라떼",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210219034942_photo1_7861299e37b9.jpg
빈브라더스,신도림,서울특별시 구로구 신도림동 692 디큐브시티,"아메리카노, 플랫화이트, 카페",53,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201115110300_photo1_VQqJSCTzFQ7q.jpg
러스트 베이커리,신도림,서울특별시 영등포구 문래동2가 42-19,"아메리카노, 케이크, 카페",17,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210326091737_photo1_75a3dbd08a69.jpg
카페 솔트,신도림,서울특별시 영등포구 문래동2가 43-5,"솔트커피, 치즈케이크, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210403102947770_photo_714b8e25c93f.jpg
스타벅스,신도림,서울특별시 구로구 신도림동 692,"돌체라떼, 라떼, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210313075959333_photo_c54d8d54a040.jpg
아파트먼트,신도림,서울특별시 영등포구 문래동2가 40-2,"라떼, 카페, 카페라떼",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200819193014_photo1_0UoOZNlTenDO.jpg
카페 1953 위드 오드리,신도림,서울특별시 영등포구 문래동2가 34-10,"아메리카노, 티라미수, 브런치카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200621091516_photo1_aVgT7XOpJ6Sl.jpg
유어홈 커피로스터스,신도림,서울특별시 영등포구 문래동2가 39-1,"커피, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210317062959_profile_photo1_6f70d4a8a958.jpg
폴바셋,신도림,서울특별시 구로구 신도림동 692,"아이스크림, 아이스크림라떼, 카페",18,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200906053012_photo1_f7b7bc9f7ef0.jpg
롤링핀  신도림점,신도림,서울특별시 구로구 신도림동 337,"버터프레첼, 빵집, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200602122040004_photo_34e703c5dbe4.jpg
에버 애프터,신도림,서울시 구로구 구로동 27-11,"아메리카노, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201017023608717_photo_3f14a7e40af7.jpg
탐앤탐스,신도림,서울특별시 구로구 신도림동 337,"허니브레드, 프레즐, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191228115529524_photo_e60ebba31261.jpg
띵크커피,신도림,서울특별시 구로구 신도림동 692,"티카페, 커피, 카페",12,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200621084852_photo1_9e0a79271bdc.jpg
백미당,신도림,서울특별시 구로구 신도림동 692,"우유, 아이스크림, 카페",17,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200502115601_photo1_f7b7bc9f7ef0.jpg
생활커피,신도림,서울특별시 구로구 신도림동 337,"카페, 커피, 카페라떼",12,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20180712020254_photo1_a8KtahP0JSRT.jpg
커피빈,신도림,서울특별시 구로구 신도림동 692,"카페, 커피, 티카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201011114635_photo1_004f6e0229f8.jpg
콜롬비아 스페셜티 커피,신도림,서울특별시 구로구 신도림동 337 신도림 푸르지오 상가,"카페, 커피, 카페라떼",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200426103124_menu1_a8KtahP0JSRT.jpg
밀리,신도림,서울특별시 구로구 구로동 산1-11 1층,"크로플, 카페, 카페라떼",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201214120912_photo1_0737b5043ff4.jpg
백야,신도림,서울특별시 영등포구 문래동2가 13-2 2층,"마카롱, 디저트, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210219102515_photo3_004f6e0229f8.jpg
Lungo cafe&flower,신도림,서울특별시 구로구 신도림동 338  신도림2차푸르지오,"플라워카페, 룽고, 카페",8,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210404111623_photo1_f345dc6053e7.jpg
카페 샌드데이,신도림,서울특별시 구로구 구로동 110-5 103호,"샌드위치, 카페, 샌드위치카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200201124850_photo1_f7b7bc9f7ef0.jpg
카페루407,신도림,서울특별시 구로구 구로동 40-7 1층,카페,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210202103031_photo1_f7b7bc9f7ef0.jpg
핏카페,신도림,서울특별시 구로구 신도림동 362-1,"쿠키, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200129065735918_photo_sdTm1I1minMx.jpg
아방가르드 갤러리앤카페,신도림,서울특별시 구로구 신도림동 692,"갤러리카페, 마카롱, 카페",9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191108115840_photo1_0446c75c0680.jpg
요거프레소 신도림푸르지오점,신도림,서울특별시 구로구 신도림동 337,"카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200602115650_photo1_f7b7bc9f7ef0.jpg
라운지엑스 구로점,신도림,서울특별시 구로구 구로동 573,"로봇카페, 크로플, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210305144815_photo0_19RgNhz7quFy.jpg
스타벅스 현대디큐브B2점,신도림,서울 구로구 신도림동 360-50 현대백화점(디큐브시티점) 지하 2층,"커피, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200906104123_photo1_f7b7bc9f7ef0.jpg
알파고 보드게임카페,신도림,서울특별시 구로구 구로동 40-3,"보드카, 게임카페, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210209110201_photo1_f7b7bc9f7ef0.jpg
범스커피,신도림,서울 영등포구 대림동 783-1 대림프라자,"커피, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200729101135152_photo_fed1d90b1136.jpg
아일랜드203,신도림,서울 영등포구 문래동2가 20-3 1층,"살치살, 라운지바, 브런치카페",2,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg
밀탑,신도림,서울특별시 구로구 신도림동 692,"과일빙수, 카페, 카페라떼",8,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411104631362_photo_57d1b24a423a.jpg
로우슬로우,사당,서울특별시 서초구 방배동 451-24 2층,"애플파이, 아이스아메리카노, 카페",123,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200730124953_photo3_d7d578b999f9.jpg
꼼레떼,사당,서울특별시 서초구 방배2동 451-1,"레몬타르트, 밀크티, 카페",31,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201008094101701_photo_neexbWvs5PX4.jpg
페니힐스 커피스테이션,사당,서울특별시 동작구 사당동 1042-13,"카페라떼, 타르트, 카페",42,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210220093618219_photo_969185507250.jpg
생각이나서,사당,서울특별시 서초구 방배2동 451-23,"아메리카노, 카페",63,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200816123148_photo1_b67390846121.jpg
카페 페라,사당,서울시 서초구 방배동 444-3 1F (파스텔시티 1층),"딸기타르트, 카페, 카페모카",86,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200704022353_photo1_081a9d78284b.jpg
헬무트,사당,서울특별시 서초구 방배2동 455-15,"아인슈페너, 아메리카노, 카페",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201003013126_photo1_oJSQmoNgewZU.jpg
OH WOAH,사당,서울특별시 서초구 방배동 474-7,"케이크, 마들렌, 카페",17,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200602095632453_photo_2748b823cda1.jpg
머치커피,사당,서울특별시 동작구 사당동 1026-35 1층,"크림모카, 커피, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200802122148_photo1_06d69fb0c864.jpg
카페 아뜰리에,사당,서울특별시 서초구 방배동 448-5 1층,"수플레, 카페, cafe",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200724231053_photo1_d7d578b999f9.jpg
올웨이즈온,사당,서울특별시 서초구 방배동 451-33,"아이스크림와플, 카페, 카페라떼",8,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200405233646_photo1_d7d578b999f9.jpg
스타벅스,사당,서울특별시 동작구 사당동 1031-27,"라떼, 아메리카노, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210301025332_photo1_222c7343f723.jpg
모녀당,사당,서울특별시 서초구 방배동 436-28,"휘낭시에, 까눌레, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200711075548865_photo_714b8e25c93f.jpg
언니가 숨겨놓은 과자상자,사당,서울특별시 서초구 방배동 464-12,"까눌레, 카페, 디저트카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200830032154_photo1_249bf04e1ef3.jpg
꿈꾸는다락방,사당,서울특별시 서초구 방배2동 473-1,"수제청, 빙수, 카페",31,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190821011047_photo1_68ee555c8aa8.jpg
거북이,사당,서울 서초구 방배동 454-2,"비건디저트, 카페, cafe",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210218094301936_photo_hy5RqtXpWfkb.jpg
브리오슈도레 사당역점,사당,서울시 서초구 방배동 444-9,"프랑스, 크루아상, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200517004636_photo1_d7d578b999f9.jpg
스무디킹  사당파스텔시티점,사당,서울특별시 서초구 방배동 444-3,카페,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201226081044_photo1_6ab9be9d5ed6.jpg
빌리엔젤,사당,서울특별시 서초구 방배동 444-16,"밀크크레이프, 케이크, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200829112356_photo1_aa099f26b5bc.jpg
카페 드 뮤르뮤르,사당,서울특별시 관악구 남현동 1068-31,"cafe, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210204223823_photo1_d7d578b999f9.jpg
비지엠 커피,사당,서울 서초구 방배동 467-3,"커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201028022550_photo1_3dc58a5d0483.jpg
웨스트빙고,사당,서울 동작구 사당동 1008-8,"에그타르트, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200804112621_photo1_c995f1553fc5.jpg
리버벨,사당,서울특별시 관악구 남현동 1057-5,"티라미수, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200702035527_photo1_2c0028301e12.jpg
태양커피 사당점,사당,서울특별시 서초구 방배동 453-33  송암빌딩 1층,"아인슈페너, 커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200603030000_photo1_dfa7cbc43625.jpg
카페 좋아진다,사당,서울 동작구 사당동 1027-2,"카야토스트, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200915122920_photo1_da5845cfa3c2.jpg
KANDH Coffee Lab,사당,서울특별시 서초구 방배동 475-31 KH빌딩1층,"커피, 카페, 스터디카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190702035536485_photo_f444be07ce57.jpg
투앤드모멘트,사당,서울특별시 서초구 방배동 454-3,"딸기티라미수, 카페, cafe",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201006041256_photo1_bb003c580b4d.jpg
액트커피,사당,서울 서초구 방배동 454-26,"커피, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201105003435_photo4_d7d578b999f9.jpg
분더킨트,사당,서울특별시 관악구 남현동 1057-24,"갤러리카페, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201010045717_photo1_76aad8fe40d3.jpg
카페 스텔라,사당,서울특별시 서초구 방배동 479-1,"카페, 스텔라, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191221021956_photo1_249bf04e1ef3.jpg
투썸플레이스,사당,서울특별시 관악구 남현동 1060-3,"케이크, 카페, 카페모카",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200212060140077_photo_e5c80337788c.jpg
장프리고,동대문,서울특별시 중구 광희동2가 296,"카프레제, 이색카페, 카페",34,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307060639229_photo_fe1650f3c430.jpg
크래프트베이스,동대문,서울특별시 종로구 창신동 461-2,"리조또, 카페, 한옥카페",44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200118105204_photo1_885a44729544.jpg
투피스,동대문,서울특별시 중구 을지로5가 76-1,"비엔나커피, 카페, 아이스카페라떼",36,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190613033713_photo1_9bc127ae007e.jpg
러시아 케익,동대문,서울 중구 광희동1가 134,"케이크, 카페, 러시아카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210322014137_photo1_b8c9c72e4d1e.jpg
카페 드 페소니아,동대문,서울특별시 중구 신당동 220-28 DDP 알림터 1층,"cafe, 카페",8,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210413053024_photo3_fgW1KZo5Phdo.jpg
제이히든 하우스,동대문,서울특별시 종로구 종로6가 94,"레몬에이드, 아메리카노, 카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200801065357_photo1_f7b7bc9f7ef0.jpg
노보텔 앰배서더 서울 동대문 고메바,동대문,서울특별시 중구 을지로6가 58-5 노보텔 앰배서더 서울 동대문 20층,"애프터눈티세트, 애프터눈티, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200210104901_photo1_d2f6c084a3cb.jpg
스타벅스 신당역점,동대문,서울특별시 중구 흥인동 132,"카페라떼, 샌드위치, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210314032026_photo1_c97eb69f6be8.jpg
차차 티클럽,동대문,서울특별시 종로구 창신동 461-2,"백차, 찻집, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210409124643089_photo_AgZMlG8Vx6Ve.jpg
밀탑,동대문,서울특별시 중구 을지로6가 17-2,"밀크빙수, 빙수, 카페",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20180205023117_photo1_FDGxOWD45xif.jpg
스타벅스 동대문두타점,동대문,서울시 중구 을지로6가 18-12 두산타워빌딩,"글레이즈, 라떼, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210321063014_photo1_c97eb69f6be8.jpg
투썸플레이스 제일제당사옥점,동대문,서울특별시 중구 쌍림동 292,"로얄밀크티, 케이크, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210122123111577_photo_25ca19551d0e.jpg
TIFFF,동대문,서울특별시 중구 쌍림동 22-16,"샌드위치, 카페, 카페라떼",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210303121541484_photo_935f31d36a3a.jpg
달콤커피 동대문역사문화공원점,동대문,서울특별시 중구 을지로6가 18-21 굿모닝시티 2층,"카페, 커피, 티카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200620031934071_photo_fed1d90b1136.jpg
조앤더주스,동대문,서울특별시 중구 을지로6가 17-2,"쥬스, 주스, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200928120941_photo1_666c857580f8.jpg
빵의정석,동대문,서울특별시 중구 신당동 213,"빵, 카페, 베이커리카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190506033652_photo1_3b1302ce534f.jpg
소복,동대문,서울특별시 중구 을지로7가 2-1,"인절미, 아이스크림, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190810093936149_photo_23e99d791f87.jpg
스타벅스  국립중앙의료원점,동대문,서울 중구 을지로6가 18-131,"커피, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201126094448_photo03_556ba8c8bd14.jpg
투썸플레이스,동대문,서울특별시 중구 장충동1가 26-13,"초콜릿, 케이크, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200821025212365_photo_2637d97f844e.jpg
이디야 광희동점,동대문,서울특별시 중구 광희동1가 189-2 1층,"빵, 커피, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201114060411615_photo_08de3c7477f5.jpg
마리앤샐러드,동대문,서울특별시 중구 쌍림동 151-141,카페,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210209094100_photo1_128bd3420a2c.jpg
카페트리,동대문,서울특별시 중구 쌍림동 146-2,"베이글, 카페, 샌드위치카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200302155433_photo1_f0156dd6da8c.jpg
티라레미수,동대문,서울특별시 중구 신당동 220-28,"티라미수아이스크림, 티라미수, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200821032527126_photo_2637d97f844e.jpg
1945카페,동대문,서울특별시 종로구 창신동 578-1,"커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411042122_photo1_c97eb69f6be8.jpg
온스,동대문,서울특별시 중구 광희동2가 236-2,"비건베이커리, 비건, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191008124446_photo1_ffd7fbc0bcb8.jpg
지파시,동대문,서울특별시 중구 을지로6가 17-2,"아이스크림, 젤라또, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201203012833_photo1_6f3d5587c93f.jpg
파스쿠찌 광희빌딩점,동대문,서울특별시 중구 광희동1가 216,"카푸치노, 파니니, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200413162531_photo1_f0156dd6da8c.jpg
앤티앤스프레즐,동대문,서울특별시 중구 을지로6가 18-12,"크림치즈, 프레즐, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210201015404247_photo_931052eaee51.jpg
스타벅스,동대문,서울특별시 중구 광희동1가 185-1,"아이스아메리카노, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191016175615_photo0_jhbp0qozpMQK.jpg
C27,동대문,서울특별시 중구 을지로6가 17-2,"치즈케이크, 카페, 카페라떼",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200821081016523_photo_4cfe72970c06.jpg
시드누아,노원역,서울특별시 노원구 상계동 341-5,"아메리카노, 아이스아메리카노, 카페",56,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210419080038_photo1_bvzXwtb3f2N7.jpg
감각,노원역,서울특별시 노원구 상계동 337,"수플레, 카페",10,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210222055500559_photo_2aa5f510c940.jpg
스타벅스 상계초교사거리점,노원역,서울특별시 노원구 상계동 372-16,"돌체라떼, 케이크, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210114004713_photo1_I4JBSguSyF1Q.jpg
스타벅스,노원역,서울특별시 노원구 상계동 723,"카페라떼, 카페, 카페모카",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210310112620_photo1_44769462241c.jpg
스타벅스,노원역,서울특별시 노원구 상계동 712,"돌체라떼, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210209043104_photo1_94ecf3cdea70.jpg
디저트 뒤 쥬르,노원역,서울특별시 노원구 상계동 730-2,"마카롱, 얼그레이, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200129125901127_photo_2aa5f510c940.jpg
플로레스 테이블,노원역,서울시 노원구 상계동 1305 동양상가 305호,"마카롱, 디저트카페, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200723105054_photo1_4f29965b2826.jpg
르다,노원역,서울특별시 노원구 상계동 396-6,"아메리카노, 카페, 카페라떼",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210124165847_photo1_73c904dea5b7.jpg
비엔나 커피 하우스 노원역점,노원역,서울특별시 노원구 상계동 711-13,"아인슈페너, 아메리카노, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200719161345_photo1_73c904dea5b7.jpg
메가커피 상계백병원점,노원역,서울 노원구 상계동 749-5,"커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210215084006950_photo_2aa5f510c940.jpg
커피파는술집,노원역,서울특별시 노원구 상계동 349-28,"커피, 술집, 카페",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200408081827_photo1_1e6f74ab1497.jpg
메가커피 노원역점,노원역,서울특별시 노원구 상계동 709-2 103호 노원역 7번출구,"아이스아메리카노, 쿠키프라페, 샌드위치카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210124051841_photo2_44769462241c.jpg
마리웨일 237 노원점,노원역,서울특별시 노원구 상계동 593-2,"마카롱, 카페, 카페라떼",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200629012237_photo1_e4885f69084c.jpg
당혹,노원역,서울특별시 노원구 상계동 733,"커피, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210214011738_photo1_bvzXwtb3f2N7.jpg
스윗레시피,노원역,서울특별시 노원구 상계동 591-25 2층,"아메리카노, 카페, 카페라떼",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201208055340_photo1_4ce0d8546800.jpg
커피빈,노원역,서울특별시 노원구 상계동 724-1,"라떼, 커피, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307185632_photo2_73c904dea5b7.jpg
투썸플레이스 상계사거리점,노원역,서울특별시 노원구 상계동 749 미산빌딩,"생크림케이크, 케이크, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_2019-05-27-13-17-08.jpg
팔공티,노원역,서울특별시 노원구 상계동 335,"버블티, 밀크티, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190910062846_photo1_c97eb69f6be8.jpg
커피에 반하다 상계미소점,노원역,서울특별시 노원구 상계동 735-2,"소곱창, 커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190521_131951.jpg
달로 가는 사다리,노원역,서울특별시 노원구 상계동 363-8,"아인슈페너, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190622085038641_photo_f6dc1796f9a2.jpg
카페 포유,노원역,서울 노원구 상계동 695 대림아파트 상가 102호,"커피, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201125111816860_photo_2aa5f510c940.jpg
커피볶는야곱,노원역,서울특별시 노원구 상계동 349-53,"디저트, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190507101902_photo1_1e6f74ab1497.jpg
라페뜨,노원역,서울특별시 노원구 상계동 581-214,"마카롱, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190906040926_profile_photo1_1e6f74ab1497.jpg
달보드레,노원역,서울 노원구 상계동 735-5,"샌드위치, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201027105804_photo1_bvzXwtb3f2N7.jpg
본죽 노원점,노원역,서울특별시 노원구 상계동 735-3 보람빌딩,"죽집, cafe",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200323071428_photo1_bvzXwtb3f2N7.jpg
엉클디저트,노원역,서울특별시 노원구 상계동 366-3 1층,"마카롱, 카페, 디저트카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200111040901_photo1_1e6f74ab1497.jpg
카페801,노원역,서울특별시 노원구 상계동 348-6,"사주카페, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201010020811065_photo_2aa5f510c940.jpg
옐로우 엘리펀트,노원역,서울특별시 노원구 상계동 704,"커피, 카페, 카페모카",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191222112025620_photo_tWPMh0i8m0ba.jpg
컴포즈커피 노원역점,노원역,서울특별시 노원구 상계동 693 1층 108호,"커피, 카페, 까페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210213041554_photo1_c97eb69f6be8.jpg
포숑베이커리,노원역,서울특별시 노원구 상계동 713 롯데백화점노원점 2F,"에클레어, 에끌레어, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201121162151_photo1_73c904dea5b7.jpg
MINNIM,성신여대,서울특별시 성북구 동선동2가 163,"아메리카노, 카페, 카페라떼",41,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200804112235_photo1_c995f1553fc5.jpg
와플앨리,성신여대,서울특별시 성북구 동선동2가 135-20,"와플, 아이스아메리카노, 와플카페",41,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200802104653982_photo_3af142fa5c10.jpg
카페온더플랜,성신여대,서울특별시 성북구 동선동1가 85-108,"자몽빙수, 카페, 카페라떼",24,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200806100343476_photo_03f4004471bb.jpg
카페 원오프,성신여대,서울특별시 성북구 동선동2가 128,"자두에이드, 카페, cafe",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201119013819_photo1_e310af3365cc.jpg
아뜰리에 에 마미,성신여대,서울시 성북구 동선동 3가 1-13,"아메리카노, 카페, 카페라떼",18,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210418123812_photo1_45241ef334d7.jpg
