restaurant_name,location_name,full_address,main_food,like,image
일일향 2호점,논현동,서울특별시 강남구 논현동 206-5,"어향동고, 탕수육",172,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200116114115_photo1_428b6de2b3ab.jpg
한성칼국수 본점,논현동,서울시 강남구 논현동 62-13 (관우회관 지하),"칼국수, 수육",168,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201110084147_photo1_8e6bfe6820d3.jpg
멘야산다이메,논현동,서울특별시 강남구 논현동 184-17,돈코츠라멘,156,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210105063923657_photo_H0XuaBJruCxr.jpg
자연석돌구이,논현동,서울시 강남구 논현동 97-18,"대패삼겹살, 구이",119,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200806095326_photo1_6f70d4a8a958.jpg
이디야커피랩,논현동,서울특별시 강남구 논현동 221-17,"아메리카노, 아이스아메리카노",42,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210408112048_photo1_sDx6WTa5eIa7.jpg
함지곱창,논현동,서울특별시 강남구 논현동 144-5,"곱창, 모듬구이",125,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200407093431765_photo_d55a42e67aed.jpg
진대감,논현동,서울특별시 강남구 논현2동 217-47,"차돌삼합, 볶음밥",98,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200106011750_photo1_57d1b24a423a.jpg
토말,논현동,서울시 강남구 논현동 254-23,"보리굴비, 병어조림",104,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190718125208_photo1_4uBLESlq4QwF.jpg
돌곰네,논현동,서울시 강남구 논현동 105 동현아파트 6동,"문어숙회, 돌문어",111,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210204065933_photo1_6f70d4a8a958.jpg
김태완스시,논현동,서울특별시 강남구 논현동 144-3,"초밥, 일식",92,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210112125007618_photo_e60ebba31261.jpg
우나스 (Unas),논현동,서울특별시 강남구 논현동 92 2층,"까눌레, 아보카도",67,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200625053942231_photo_32ffc02bb0f0.jpg
알라프리마,논현동,서울특별시 강남구 논현동 42-6,"파인다이닝, 레스토랑",74,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200331103615_photo1_ATEmfPHSp754.jpg
해몽,논현동,서울시 강남구 논현동 107-11,"등갈비, 목살",61,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200907102407_photo1_f1c30996de13.jpg
육회한연어,논현동,서울특별시 강남구 논현동 181-8,연어무한리필,37,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200329120722_photo1_fe5dcd9f23c6.jpg
상무초밥 논현점,논현동,서울특별시 강남구 논현동 201-19,"참치, 초밥",12,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210223091620_photo1_f4bce8140339.jpg
이모가 있는 집,논현동,서울시 강남구 논현동 117,부대찌개,81,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200924064819_photo1_6f70d4a8a958.jpg
더 플레이트 논현동점,논현동,서울시 강남구 논현동 33-7,"파스타, 샐러드",66,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200618071441901_photo_f3b1f3ec8e8b.jpg
서경도락,논현동,서울특별시 강남구 논현동 60,"갈비탕, 냉면",37,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200516012429621_photo_rkxWSJDlYpPR.jpg
논현 쭈꾸미,논현동,서울특별시 강남구 논현동 165-10,"숯불쭈꾸미, 쭈꾸미",54,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210116031319436_photo_3e7593edcd24.jpg
언주옥,논현동,서울특별시 강남구 논현동 206-5 1층,"평양냉면, 만두전골",24,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200524011840_photo1_ikgUtYOtVden.jpg
대한옥,영등포,서울특별시 영등포구 영등포동2가 221-1,"꼬리수육, 꼬리찜",240,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210309111032389_photo_OGIoOZ1W2PpT.jpg
송죽장,영등포,서울특별시 영등포구 영등포동4가 55,"쟁반짜장, 탕수육",322,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210311124746_photo1_04a99cc1ecc2.jpg
에베레스트 영등포점,영등포,서울특별시 영등포구 영등포동 423-103 지하1층,"커리, 탄두리",179,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210412115203986_photo_798e8b28e8a0.jpg
최우영수산,영등포,서울특별시 영등포구 당산동1가 79-5,"사시미, 매운탕",240,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210112031149_photo1_004f6e0229f8.jpg
이한스시,영등포,서울특별시 영등포구 당산동1가 256-184,"초밥, 스시",166,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200910082028_photo1_VQqJSCTzFQ7q.jpg
3일한우국밥,영등포,서울특별시 영등포구 영등포동4가 68-5,"한우국밥, 한우전골",122,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210415223701_photo1_8f90b1365009.jpg
오월의종 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442,"바게트, 무화과",101,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210123030046_photo1_de2aef4ce3fd.jpg
카페마마스 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층,"파니니, 리코타치즈샐러드",131,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210318085058_photo1_603867369bff.jpg
당산오돌 본점,영등포,서울특별시 영등포구 당산동4가 1-145,"꼬들살, 오돌갈비",104,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210225071142644_photo_fepyMr9BhR0u.jpg
대문점,영등포,서울특별시 영등포구 영등포동3가 15-4,"오향장육, 군만두",236,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210321100401575_photo_69a4d315d09f.jpg
계림원,영등포,서울특별시 영등포구 문래동3가 2,"치즈콘닭, 누룽지통닭",144,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200319155222_profile_photo1_po3mNtJYCD3F.jpg
대관원,영등포,서울특별시 영등포구 당산동4가 49 2층,"간짜장, 탕수육",81,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200718062836534_photo_AHrerzb52XzP.jpg
여로집 영등포점,영등포,서울특별시 영등포구 영등포동3가 15-1,"계란찜, 오징어볶음",84,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210325093532_photo1_06b776fe1093.jpg
생어거스틴 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층,"팟타이, 나시고랭",59,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210317202020_photo1_5a0755bd61f1.jpg
딘타이펑 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층,"샤오롱바오, 새우볶음밥",135,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200716115213_photo1_1639db6a22f7.jpg
태인양꼬치,영등포,서울특별시 영등포구 영등포동3가 7-34,"양갈비, 스테이크",92,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201123111738_photo1_6f3d5587c93f.jpg
승남집,영등포,서울특별시 영등포구 영등포동3가 21-3,"우삼겹, 와규꽃살",44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200609092950_photo1_898921319563.jpg
서가앤쿡 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층,"까르보나라, 한상차림",171,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210315122200_photo1_4f19a4f9aee0.jpg
온더보더 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442,"퀘사디아, 화이타",111,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210403094522_photo1_04a99cc1ecc2.jpg
자성당 쫄면,영등포,서울특별시 영등포구 당산동3가 314,갈비만두,51,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210408031806345_photo_e11588461603.jpg
더핸드,영등포,서울특별시 영등포구 당산동1가 449,"사시미, 나가사키짬뽕",40,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200525064859521_photo_f0f08a91881c.jpg
매드포갈릭 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층,"스테이크, 파스타",85,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210320034012406_photo_dE2Lvni1pX5E.jpg
마굿간생고기,영등포,서울특별시 영등포구 영등포동3가 10-38,삼겹살,72,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201020044143_photo3_6b26902731e7.jpg
마피아피자,영등포,서울특별시 영등포구 영등포동3가 21,"피맥, 피자",41,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210320064109810_photo_6bc3df3d53a0.jpg
초마 영등포점,영등포,서울특별시 영등포구 영등포동4가 434-5 신세계백화점 9층,"탕수육, 야끼만두",33,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200907021537_photo1_b7439ed19942.jpg
월화고기 문래본점,영등포,서울특별시 영등포구 문래동3가 55-5,"삼겹살, 목살",24,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210212092603_photo1_004f6e0229f8.jpg
마호가니커피 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442 타임스퀘어 3층,"아메리카노, 크림콜드브루",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210215051757_photo1_b2943ef9b91e.jpg
우미노미,영등포,서울특별시 영등포구 당산동4가 31-2,카이센동,18,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210402030122471_photo_e60ebba31261.jpg
곱 문래점,영등포,서울시 영등포구 문래동3가 55-5 로데오왁 118호,"모듬구이, 소곱창",73,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201003123558_photo1_oJSQmoNgewZU.jpg
가루 영등포직영점,영등포,서울특별시 영등포구 당산동3가 396-10,"비빔막국수, 족발",38,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210328100356521_photo_69a4d315d09f.jpg
땅코참숯구이,왕십리,서울특별시 성동구 행당동 298-53,"목살, 삼겹살",342,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210401121656_photo1_306f913de407.jpg
대도식당 본점,왕십리,서울시 성동구 홍익동 431,"깍두기볶음밥, 한우등심",409,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210305050919_photo1_d0ddc7b82a35.jpg
우동가조쿠,왕십리,서울특별시 성동구 행당동 32-22,"붓가케우동, 우동",220,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411044449656_photo_0c8f0ee03560.jpg
악어떡볶이,왕십리,서울특별시 성동구 행당동 3-27,"떡볶이, 순대",121,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210413111243663_photo_0c8f0ee03560.jpg
스시도쿠,왕십리,서울특별시 성동구 행당동 196-18,"초밥, 모듬스시",160,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210117091037794_photo_0c8f0ee03560.jpg
소나무,왕십리,서울특별시 성동구 행당동 292-7,"갈비살, 소갈비살",107,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210228073629741_photo_wPum8leC5MTO.jpg
엽기꼼닭발,왕십리,서울특별시 성동구 도선동 50,"뼈없는닭발, 닭발",92,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210126061746_photo1_d941a360d943.jpg
매란방,왕십리,서울특별시 성동구 행당동 168-151,"탕수육, 짜장면",90,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210128101731_photo1_UO8EHiU3z5Bn.jpg
맛나곱창,왕십리,서울시 성동구 홍익동 130-1,"볶음밥, 야채곱창",150,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210416113411_photo1_1fd7fdea8d84.jpg
유래회관,왕십리,서울시 성동구 홍익동 357,"된장국수, 등심",63,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201105090011_photo1_UO8EHiU3z5Bn.jpg
뺑드미,왕십리,서울특별시 성동구 행당동 1-90,"빵집, 빵",66,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200606044530_photo1_6e22ede6f3e9.jpg
최영희언양불고기,왕십리,서울특별시 성동구 행당1동 286-12,언양불고기,130,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191227061801394_photo_kTBtiGdrWlN2.jpg
꼬꼬아찌숯불치킨,왕십리,서울특별시 성동구 행당동 4-4,"숯불치킨, 숯불순살",51,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200423062504_photo1_d92efafbe01a.jpg
춘향미엔,왕십리,서울특별시 성동구 행당동 299-1,"온면, 비빔면",70,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210407031519_photo1_7ec459740b53.jpg
제일곱창,왕십리,서울특별시 성동구 홍익동 131-1,"곱창, 볶음밥",44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210306101626_photo1_Bl1pt4M5Vt2y.jpg
명동피자,왕십리,서울특별시 성동구 행당동 168-151,"파스타, 페퍼로니피자",31,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201205083249345_photo_34e703c5dbe4.jpg
일락,왕십리,서울특별시 성동구 행당동 19-45,"미소라멘, 부타동",109,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210204010819_photo1_Mg0BjypYm8bV.jpg
봉순이네 다락방,왕십리,서울시 성동구 행당동 292-33,"브레드, 아메리카노",45,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210401123540_photo1_306f913de407.jpg
왕십리통골뱅이,왕십리,서울특별시 성동구 도선동 50,"통골뱅이, 칼국수",28,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201018122454164_photo_f3b1f3ec8e8b.jpg
장어구이 본점,왕십리,서울특별시 성동구 행당동 19-54,"김치찌개, 돼지김치찌개",78,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210308064722814_photo_168bea41924c.jpg
나인헤르츠,왕십리,서울특별시 성동구 행당동 248,아메리카노,28,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307094823966_photo_0c8f0ee03560.jpg
버킷리스트,왕십리,서울특별시 성동구 행당동 3-7 지하 1층,칵테일,65,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200224022846_photo1_a4e2c672e00d.jpg
그릴타이,왕십리,서울특별시 성동구 행당동 168-1,팟타이,147,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200528103705620_photo_c567f403ff91.jpg
행운돈가스,왕십리,서울특별시 성동구 행당동 158-44,"돈까스, 치즈돈까스",99,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200804202851_photo1_8e68deea3142.jpg
버거쑈,왕십리,서울특별시 성동구 행당동 3-20,"더블치즈버거, 베이컨치즈버거",44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210108021154816_photo_d5da4c767c0f.jpg
맘스터치 한양대점,왕십리,서울특별시 성동구 행당동 3-29,치즈버거,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210405174937_photo1_7uee94a8X1pF.jpg
마쿠 (구.양국복마라탕),왕십리,서울특별시 성동구 행당동 19-112,"마라탕, 꿔바로우",37,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210219103754422_photo_5107293c4280.jpg
싱싱오징어바다,왕십리,서울특별시 성동구 행당동 1-87,방어회,25,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200524013907_photo1_c1a6ec17e68a.jpg
굴과찜사랑,왕십리,서울특별시 성동구 행당1동 298-50,"얼큰해물찜, 해물찜",36,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200702101321742_photo_15aff1843b38.jpg
갈십리,왕십리,서울특별시 성동구 행당동 19-108,"후르츠산도, 카페",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201119124216_photo1_577e7ed4211d.jpg
정돈,대학로,서울특별시 종로구 명륜4가 107 지하1층,"안심돈까스, 등심돈까스",891,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210309124236364_photo_81820dfbdeab.jpg
호호식당,대학로,서울특별시 종로구 명륜4가 143,"사케동, 우니파스타",387,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210322094833037_photo_c845dff72267.jpg
깔리,대학로,서울특별시 종로구 명륜4가 170-3 2층,"탄두리치킨, 라씨",415,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210415051917_photo1_f7c1425b9393.jpg
핏제리아오 본점,대학로,서울특별시 종로구 동숭동 31-19,"까르보나라, 파스타",906,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201027031222_photo1_e4cbb8f76f70.jpg
순대실록,대학로,서울특별시 종로구 동숭동 1-41,"순대스테이크, 순대국",549,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201203125446_photo1_f7b7bc9f7ef0.jpg
독일주택,대학로,서울특별시 종로구 명륜4가 45-1,맥주,673,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201119020855_photo1_3c7f0ebf723d.jpg
멘야산다이메,대학로,서울시 종로구 명륜4가 147-1,"돈코츠라멘, 교자",410,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210303090224_photo1_3b929888cbc2.jpg
학림다방,대학로,서울시 종로구 명륜4가 94-2,"비엔나커피, 치즈케이크",252,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210407080502_photo5_3b3a14577a9a.jpg
혜화 칼국수,대학로,서울특별시 종로구 혜화동 84-3,"국시, 생선튀김",402,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210308122618_photo1_tbutkVNiAV6u.jpg
구스토랩,대학로,서울특별시 종로구 동숭동 1-63 2층,"파스타, 리조또",551,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210124022347_photo1_2be0efcb435d.jpg
대포찜닭,대학로,서울특별시 종로구 동숭동 1-83 3층,"통오징어튀김, 찜닭",441,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200604063201_photo1_aVgT7XOpJ6Sl.jpg
현초밥,대학로,서울특별시 종로구 명륜4가 166-1,"우동, 초밥",294,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210220110959141_photo_541bf57053fa.jpg
나누미 떡볶이,대학로,서울특별시 종로구 명륜2가 225,"떡볶이, 김밥",172,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201226115111825_photo_dba0cd1058af.jpg
식탁의목적,대학로,서울특별시 종로구 명륜2가 181 2층,김치볶음,293,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210320081554_photo1_49cacd37483c.jpg
혜화 돌쇠아저씨,대학로,서울특별시 종로구 명륜4가 23,고르곤졸라피자,397,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200627063444726_photo_4bdc6e689450.jpg
스노브,대학로,서울특별시 종로구 명륜4가 85-1,"케이크, 아메리카노",183,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210303090418_photo1_3b929888cbc2.jpg
돈돈,대학로,서울특별시 종로구 명륜4가 176-1,"일식, 일본가정식",469,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201104173730_photo0_b7SZ1kFnvm5l.jpg
메밀향그집,대학로,서울특별시 종로구 명륜4가 72-3,"닭볶음탕, 볶음밥",257,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210322022238562_photo_hkRAhLEW5gil.jpg
프리모바치오바치,대학로,서울특별시 종로구 동숭동 1-60,"빠네, 까르보나라",270,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200423044835866_photo_2232f558b6c9.jpg
뎁짜이,대학로,서울특별시 종로구 명륜4가 170-2,"쌀국수, 분짜",46,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210330071311321_photo_hkRAhLEW5gil.jpg
믹스앤몰트,대학로,서울특별시 종로구 명륜3가 154-2,"칵테일, 모히또",91,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201110024808_photo1_kmc9gi9S3k9z.jpg
도도야,대학로,서울특별시 종로구 동숭동 1-153,"일본식, 솥밥",188,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201211125901_photo1_4a567e66b784.jpg
은행골 대학로점,대학로,서울특별시 종로구 명륜4가 146-1,"도로초밥, 초밥",103,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200809022107_photo1_fe64c2fe7118.jpg
동숭동커피,대학로,서울특별시 종로구 동숭동 130-63,핸드드립커피,67,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210404031048503_photo_ffc0ca0f88e0.jpg
명륜건강원,대학로,서울특별시 종로구 명륜2가 237 아남아파트,간장구이,116,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210101021803698_photo_dba0cd1058af.jpg
소친친,대학로,서울특별시 종로구 명륜4가 62,"꿔바로우, 칠리새우",43,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210406035946_photo2_6be2820f3da2.jpg
겐로쿠우동 대학로점,대학로,서울특별시 종로구 명륜4가 28-1,"자루소바, 지도리우동",259,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190522131154_photo1_1096e7e110fe.jpg
오후정,대학로,서울특별시 종로구 동숭동 1-93 2층,"연어, 명란크림파스타",327,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307103554_photo1_23e99d791f87.jpg
혜화동 다이닝,대학로,서울특별시 종로구 명륜4가 154-5,쉬림프로제파스타,203,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200802104248417_photo_3af142fa5c10.jpg
에머이,대학로,서울특별시 종로구 동숭동 1-96,"분짜, 양지쌀국수",76,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201022010649_photo1_e829952808f4.jpg
이문설농탕,인사동,서울특별시 종로구 견지동 88,"설농탕, 설렁탕",468,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210314023626_photo1_JjiRjPNcU7zh.jpg
일미식당,인사동,서울특별시 종로구 낙원동 284-6 낙원상가 B1 148호,"청국장, 제육볶음",323,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210401072823_photo2_Nm0ULH5g8GOd.jpg
도마,인사동,서울특별시 종로구 관훈동 15-1,"솥밥, 된장찌개",125,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210330150300_photo1_PueNis1ySK8Q.jpg
개성만두 궁,인사동,서울특별시 종로구 관훈동 30-11,"만두국, 만두전골",152,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210304091824403_photo_fabc48758b07.jpg
조금,인사동,서울시 종로구 관훈동 118-36,"일본식, 솥밥",117,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200201091316_photo1_wrTPSEpv4a0k.jpg
북촌손만두 본점,인사동,서울특별시 종로구 관훈동 42-2,새우만두,278,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200201122257432_photo_15aff1843b38.jpg
플러스84,인사동,서울특별시 종로구 관훈동 106,"쌀국수, 분짜",103,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307010544776_photo_305313cea08d.jpg
시타마치텐동 아키미츠,인사동,서울특별시 종로구 종로2가 6,텐동,48,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210416174317_photo1_0UoOZNlTenDO.jpg
안국153,인사동,서울특별시 종로구 안국동 153,"앙버터, 밀크티",65,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200929124138_photo1_84c32705a85d.jpg
툇마루집 된장예술,인사동,서울시 종로구 인사동 4-1 중원빌딩 지하1층-2층,된장비빔밥,85,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200819022115093_photo_ef34654d852f.jpg
미도인 종로,인사동,서울특별시 종로구 종로2가 6 지하2층,"큐브스테이크덮밥, 떡볶이",89,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210312084654_photo1_93fea0d9f321.jpg
반짝반짝 빛나는,인사동,서울특별시 종로구 관훈동 6 2층,"스무디, 쌍화차",216,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200928183240_photo1_99a0775d7c8f.jpg
오레노라멘 인사점,인사동,서울시 종로구 안국동 159 1층,쇼유라멘,25,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210418012217_photo1_5436abe77729.jpg
떡싸롱 인사동점,인사동,서울특별시 종로구 인사동 219,"떡볶이, 튀김",87,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210412023136_photo1_Nm0ULH5g8GOd.jpg
육미,인사동,서울시 종로구 인사동 255,세꼬시,62,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200115090435_photo1_9b8e2ac2a439.jpg
택대리네 인사동마늘보쌈,인사동,서울특별시 종로구 관훈동 29-4,"보쌈, 마늘보쌈",48,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200808100111866_photo_0f71b8e39c09.jpg
스타벅스 리저브 더종로R점,인사동,서울특별시 종로구 종로2가 6 종로타워,아메리카노,4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210316080546_photo1_Nm0ULH5g8GOd.jpg
발우공양콩,인사동,서울특별시 종로구 견지동 71,"연잎밥, 사찰음식",77,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191108125013_photo1_6b93810357a8.jpg
엄용백 돼지국밥 종각점,인사동,서울특별시 종로구 인사동 194-28,"돼지국밥, 수육",19,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210325110759_profile_photo1_553f8a800b0d.jpg
인사동수제비,인사동,서울특별시 종로구 관훈동 29-2,수제비,27,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210412235411_photo3_5cd2893873a2.jpg
바비레드 종로점,인사동,서울특별시 종로구 공평동 70,"스테이크, 크림파스타",36,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201104101640412_photo_15aff1843b38.jpg
삼숙이라면,인사동,서울시 종로구 인사동 220-2,"해물짬뽕라면, 라면",114,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200304110130858_photo_95da38bb55a6.jpg
여자만 관훈점,인사동,서울시 종로구 관훈동 88,"막걸리, 한정식",97,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53293/54815/53293_54815_77_0_3434_20141019145126539_200x200.jpg
